content_hash_id,client_hash_id,baseline_rank,baseline_score,reason_code,rule_old,rule_never_opt,rule_thin,rule_no_keyword,is_below_peer_median,content_age_days,ever_optimized,word_count,has_keyword_data
content_6438f8f54a8e5e3f,client_c182d11e4862a37d,207,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,229,0,1166,0
content_5ce6064fcc7f1098,client_c182d11e4862a37d,208,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,218,0,1113,0
content_715dfb7ac57fc2f3,client_c182d11e4862a37d,209,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,218,0,0,0
content_a763cfa9a5a8dcb6,client_65de48885f4ef01b,210,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,237,0,1376,0
content_395c6ade69b5087f,client_65de48885f4ef01b,211,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,280,0,1296,0
content_56f1aadf8c574d36,client_65de48885f4ef01b,212,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,279,0,1382,0
content_b768d0e3f89962bc,client_ff644d8251367cbb,213,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,390,0,0,0
content_2bcde4e33fd7f9ef,client_c182d11e4862a37d,214,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,487,0,0,0
content_eac8cf5f2aaaa031,client_c182d11e4862a37d,215,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,487,0,0,0
content_3d578cc665f6f96c,client_65de48885f4ef01b,216,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,258,0,1399,0
content_9ce11c18c136695a,client_ff644d8251367cbb,217,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,390,0,0,0
content_c44f14a354f0241c,client_ff644d8251367cbb,218,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,432,0,0,0
content_68c8ee9547e6b8a1,client_08a6a72ff48e62c0,219,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,350,0,0,0
content_a9ae30aa11e6eef0,client_9958f0a7ae1df715,220,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_2956e1ada9564e65,client_9958f0a7ae1df715,221,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_e47f2d5b4398163c,client_2e65897d94f60220,222,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,250,0,1384,0
content_b2ad8a8f2925bc7a,client_2e65897d94f60220,223,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,249,0,1286,0
content_81fcf6cf8d0d7d3a,client_2e65897d94f60220,224,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,244,0,1349,0
content_2e397146af289dbd,client_2e65897d94f60220,225,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,233,0,1173,0
content_272503447fbb4b30,client_3ffa76342f366962,226,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,419,0,0,0
content_9c940a4c35907661,client_65de48885f4ef01b,227,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,272,0,1244,0
content_98948ce8eedb5bef,client_ff644d8251367cbb,228,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,390,0,0,0
content_7563a61c19f33753,client_ff644d8251367cbb,229,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,390,0,0,0
content_b8a1337aadb54c42,client_ff644d8251367cbb,230,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,390,0,0,0
content_842675b1a6d4c9ae,client_65de48885f4ef01b,231,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,263,0,1325,0
content_c90b0f0b2badfae6,client_b10cb2997d0c7c86,232,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,264,0,1606,0
content_b04b5cf6c742ab72,client_b10cb2997d0c7c86,233,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,264,0,1333,0
content_389b718badd1c68d,client_3ffa76342f366962,234,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,227,0,721,0
content_0b621052b62823f5,client_3ffa76342f366962,235,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,221,0,688,0
content_60233d177f826156,client_2e65897d94f60220,236,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,256,0,1233,0
content_deb862cd9349169e,client_d211cb07b9059bab,237,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,216,0,1330,0
content_a423849793baecce,client_795153d5b7850ccf,238,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,214,0,989,0
content_60cfe597eef55f70,client_795153d5b7850ccf,239,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,208,0,1470,0
content_735dee89076faf27,client_c182d11e4862a37d,240,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,259,0,1384,0
content_8bb670a457359936,client_c182d11e4862a37d,241,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,259,0,1609,0
content_c9389987a6d39959,client_c182d11e4862a37d,242,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,253,0,1338,0
content_21ba2638c99ffeec,client_c182d11e4862a37d,243,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,223,0,0,0
content_84d601689722c818,client_c182d11e4862a37d,244,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,210,0,1330,0
content_9b2c246925ba20f7,client_2e65897d94f60220,245,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,221,0,1869,0
content_bce2590d3ca7f1e6,client_9958f0a7ae1df715,246,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_f3e837f37541d576,client_d211cb07b9059bab,247,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,252,0,1148,0
content_20a2949154068a2c,client_ff644d8251367cbb,248,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,390,0,0,0
content_1aa2f1853af5ad5b,client_65de48885f4ef01b,249,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,273,0,1411,0
content_da613c2dd73bd1ca,client_c182d11e4862a37d,250,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,487,0,0,0
content_d243bcda0c21a863,client_c182d11e4862a37d,251,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,487,0,0,0
content_94ea5d1dd3bb2c57,client_65de48885f4ef01b,252,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,257,0,1323,0
content_ea1935173988219e,client_65de48885f4ef01b,253,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,245,0,1558,0
content_974383d3a301092d,client_3ffa76342f366962,254,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,240,0,799,0
content_015c8d13b59e8cd2,client_65de48885f4ef01b,255,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,263,0,1597,0
content_27308b2bad8c7d9f,client_795153d5b7850ccf,256,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,214,0,1547,0
content_17511a253b692242,client_65de48885f4ef01b,257,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,260,0,1541,0
content_aa605f421fac109a,client_08a6a72ff48e62c0,258,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,328,0,0,0
content_94930e3f41736f40,client_3ffa76342f366962,259,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,218,0,972,0
content_e13b0a6f54e63c98,client_3ffa76342f366962,260,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,216,0,882,0
content_84edb10a7ae8f37b,client_9958f0a7ae1df715,261,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_297aa7e447168809,client_9958f0a7ae1df715,262,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_9eadc4a7b589fbdd,client_9958f0a7ae1df715,263,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_1fb98bc8d48335df,client_9958f0a7ae1df715,264,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_bd3e7601fb6db4df,client_9958f0a7ae1df715,265,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_f422ab0e7e1fbabf,client_2e65897d94f60220,266,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,257,0,1369,0
content_bafdbfdaec1710cf,client_2e65897d94f60220,267,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,255,0,1225,0
content_96c74c373383596f,client_2e65897d94f60220,268,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,246,0,1513,0
content_6bf03de200124da9,client_2e65897d94f60220,269,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,235,0,1088,0
content_25eb12abc88e522b,client_3ffa76342f366962,270,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,236,0,790,0
content_a00959f2af310b48,client_2e65897d94f60220,271,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,213,0,1508,0
content_56ad6159197d6902,client_65de48885f4ef01b,272,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,273,0,1087,0
content_73376814871e4fc2,client_65de48885f4ef01b,273,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,271,0,1443,0
content_58f8f87b5e189c0e,client_ff644d8251367cbb,274,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,390,0,0,0
content_883444bf807068a5,client_65de48885f4ef01b,275,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,260,0,1033,0
content_a7b3e469acec16c7,client_3ffa76342f366962,276,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,225,0,723,0
content_9847fbcee1e5e980,client_2e65897d94f60220,277,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,235,0,1378,0
content_7dd3e0cee54f1136,client_65de48885f4ef01b,278,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,279,0,1192,0
content_c6f503832efa4a8f,client_65de48885f4ef01b,279,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,232,0,1273,0
content_35f38fa4e3bdd5b2,client_c182d11e4862a37d,280,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,239,0,1585,0
content_7f9c57b6410c08b9,client_c182d11e4862a37d,281,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,214,0,1058,0
content_d9c639984fdbdca0,client_08a6a72ff48e62c0,282,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,350,0,0,0
content_9a54f23aca05155a,client_08a6a72ff48e62c0,283,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,350,0,0,0
content_cb5bd0a533522717,client_c182d11e4862a37d,284,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,487,0,0,0
content_9dfc64d9d393f0f1,client_c182d11e4862a37d,285,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,242,0,0,0
content_81aae1ac2905bd53,client_c182d11e4862a37d,286,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,236,0,0,0
content_e2b50fec4f99bda5,client_3ffa76342f366962,287,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,232,0,805,0
content_b4f6fbb590b6cac2,client_e547b89c05043229,288,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,467,0,0,0
content_d415df875334b714,client_3ffa76342f366962,289,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,210,0,919,0
content_4499c93103e26bbc,client_3ffa76342f366962,290,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,212,0,757,0
content_565292e81fd43577,client_9958f0a7ae1df715,291,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_2fa799e3244f9de0,client_9958f0a7ae1df715,292,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_d124d70581aa5731,client_2e65897d94f60220,293,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,257,0,1622,0
content_cc420366b05d84ff,client_2e65897d94f60220,294,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,249,0,1037,0
content_73bd8dd4eec1c5cf,client_2e65897d94f60220,295,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,238,0,1200,0
content_ef18902074aa9da7,client_3ffa76342f366962,296,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,238,0,1209,0
content_250a26997806cdb7,client_3ffa76342f366962,297,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,242,0,841,0
content_73f6ad22d8f98496,client_65de48885f4ef01b,298,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,274,0,1226,0
content_cada5a02fda31d69,client_65de48885f4ef01b,299,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,265,0,1219,0
content_d28876c21f82a28a,client_65de48885f4ef01b,300,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,263,0,1220,0
content_fe9a3dd300f5254d,client_861cdcccf8049915,301,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,277,0,1534,0
content_ae6f555a1daba25e,client_e547b89c05043229,302,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,467,0,0,0
content_755017e481aa3eef,client_795153d5b7850ccf,303,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,250,0,1111,0
content_705e30cfc1bfb1e6,client_795153d5b7850ccf,304,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,215,0,1537,0
content_eaf503b54285a596,client_795153d5b7850ccf,305,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,209,0,1545,0
content_6ccae3c1f81d0e01,client_65de48885f4ef01b,306,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,280,0,1318,0
content_6b6076c972e8a903,client_65de48885f4ef01b,307,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,278,0,1325,0
content_68ceaed641cb99b6,client_2e65897d94f60220,308,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,253,0,1243,0
content_53f4acc960983a0f,client_3ffa76342f366962,309,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,229,0,952,0
content_7cdad2e7987efe21,client_65de48885f4ef01b,310,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,246,0,1308,0
content_7c90bdbda474b46b,client_c182d11e4862a37d,311,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,270,0,0,0
content_f092d3d1cc8e58bb,client_c182d11e4862a37d,312,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,237,0,1072,0
content_217e237359fb5c01,client_c182d11e4862a37d,313,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,227,0,1248,0
content_abd56ac9ba3abb6a,client_795153d5b7850ccf,314,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,213,0,1585,0
content_b0205f904a70f1c5,client_c182d11e4862a37d,315,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,487,0,0,0
content_0d7e4f03e8877545,client_c182d11e4862a37d,316,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,487,0,0,0
content_4c65659252a4d124,client_3ffa76342f366962,317,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,242,0,980,0
content_2e947b536e358ea8,client_c182d11e4862a37d,318,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,487,0,0,0
content_7b3c965717868455,client_c182d11e4862a37d,319,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,229,0,0,0
content_2d2ccf532ac9d96c,client_e547b89c05043229,320,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,434,0,0,0
content_ae2dddb8816a6f3d,client_65de48885f4ef01b,321,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,280,0,978,0
content_81da28beb8f1dd19,client_3ffa76342f366962,322,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,215,0,835,0
content_eef1a42846368d0a,client_9958f0a7ae1df715,323,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_83ea16ccc354b74a,client_9958f0a7ae1df715,324,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_0a5600588a360ac8,client_9958f0a7ae1df715,325,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,447,0,0,0
content_a1aa941eab93fcb7,client_2e65897d94f60220,326,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,244,0,1313,0
content_d36e87defa346715,client_2e65897d94f60220,327,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,231,0,1437,0
content_3ebac11e2cd8f1b0,client_2e65897d94f60220,328,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,230,0,1313,0
content_89126a544a1a7e5f,client_2e65897d94f60220,329,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,228,0,1352,0
content_44a51672ac0dd77e,client_2e65897d94f60220,330,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,224,0,1470,0
content_0f22d0d1fc77477e,client_3ffa76342f366962,331,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,238,0,757,0
content_6ee31d7d123af886,client_3ffa76342f366962,332,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,235,0,946,0
content_5b9e749f99b40e63,client_65de48885f4ef01b,333,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,273,0,1966,0
content_10abab1248da3bc1,client_65de48885f4ef01b,334,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,272,0,1094,0
content_5b2b87dcbef7669b,client_65de48885f4ef01b,335,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,267,0,1277,0
content_03f1de424c939bc3,client_ff644d8251367cbb,336,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,390,0,0,0
content_a4b50f8a00b5cad2,client_ff644d8251367cbb,337,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,390,0,0,0
content_2fac200a1300812b,client_ff644d8251367cbb,338,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,390,0,0,0
content_9012e69f3bb50481,client_65de48885f4ef01b,339,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,265,0,1068,0
content_0746191a85260da7,client_65de48885f4ef01b,340,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,263,0,1123,0
content_68cd30162a908858,client_b10cb2997d0c7c86,341,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,254,0,1409,0
content_2ac040c0aa19ef38,client_b10cb2997d0c7c86,342,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,250,0,1210,0
content_09699dbc5eafdb9e,client_3ffa76342f366962,343,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,231,0,720,0
content_f77892e01cbf8d33,client_3ffa76342f366962,344,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,221,0,710,0
content_cae1d5374958a649,client_3ffa76342f366962,345,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,204,0,861,0
content_4fec7e6536952dd6,client_2e65897d94f60220,346,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,254,0,1446,0
content_de3591f0bc3cf0ca,client_795153d5b7850ccf,347,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,241,0,1546,0
content_b2b002c6bb6ca61b,client_795153d5b7850ccf,348,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,222,0,1243,0
content_9e6b67b49b6b20b0,client_795153d5b7850ccf,349,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,210,0,1215,0
content_58d6743ee8a79d30,client_65de48885f4ef01b,350,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,251,0,1380,0
content_44015d7454b3e92a,client_65de48885f4ef01b,351,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,237,0,1439,0
content_227032f4ba0f32c0,client_c182d11e4862a37d,352,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,277,0,1162,0
content_bc5c5010efa1afe0,client_c182d11e4862a37d,353,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,261,0,0,0
content_d872730738d31ce1,client_c182d11e4862a37d,354,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,249,0,1527,0
content_8764c5b599c52b68,client_65de48885f4ef01b,355,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,277,0,1142,0
content_18327df7a79b5170,client_9958f0a7ae1df715,356,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_0dbd1ad5dd5d6649,client_9958f0a7ae1df715,357,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_8d64c28d33d21f69,client_c182d11e4862a37d,358,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,487,0,0,0
content_d43b85d4bf0d7bf5,client_c182d11e4862a37d,359,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,223,0,1697,0
content_7e20c5229f015812,client_3ffa76342f366962,360,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,241,0,831,0
content_7f2b78eb95a47fbf,client_65de48885f4ef01b,361,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,253,0,1288,0
content_75792a5b0e822f3b,client_e547b89c05043229,362,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,434,0,0,0
content_5677f1305c964108,client_3ffa76342f366962,363,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,214,0,909,0
content_7355d49e628f9645,client_9958f0a7ae1df715,364,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_0c26783e8437e75f,client_9958f0a7ae1df715,365,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_f62588d636f13a7f,client_9958f0a7ae1df715,366,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,447,0,0,0
content_1f7e06d290a4502d,client_2e65897d94f60220,367,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,250,0,1045,0
content_7e0e8f3dee2dc614,client_2e65897d94f60220,368,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,217,0,1249,0
content_52c98b3f26951f3b,client_3ffa76342f366962,369,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,245,0,754,0
content_49ffdef0b4d0e195,client_3ffa76342f366962,370,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,238,0,879,0
content_6d0def42e6f058b7,client_2e65897d94f60220,371,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,213,0,1320,0
content_7c9e4905ff3b4f4c,client_3ffa76342f366962,372,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,239,0,820,0
content_33ef6f8c72da9e9b,client_65de48885f4ef01b,373,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,273,0,1478,0
content_55e33fab413e2ff0,client_ff644d8251367cbb,374,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,390,0,0,0
content_844bcbc962b79e40,client_2e65897d94f60220,375,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,223,0,1060,0
content_d2e0dad77665eddf,client_2e65897d94f60220,376,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,218,0,1333,0
content_0dc9933d04928dd9,client_2e65897d94f60220,377,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,204,0,1306,0
content_5ccc30dede3e79d7,client_795153d5b7850ccf,378,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,214,0,1516,0
content_1855d5fb5fb6a1a4,client_65de48885f4ef01b,379,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,279,0,1450,0
content_0e08fb1dd91aba9d,client_8ae2bfb5aa1ffa1e,380,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,257,0,1179,0
content_bff3dd7b6cef629c,client_65de48885f4ef01b,381,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,237,0,1551,0
content_700ed17f1ed3d4cf,client_c182d11e4862a37d,382,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,267,0,1308,0
content_5c25a9826a7f4450,client_c182d11e4862a37d,383,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,249,0,1250,0
content_eb8c996fac728c24,client_c182d11e4862a37d,384,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,225,0,1912,0
content_49a4dd44b9e084e4,client_c182d11e4862a37d,385,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,220,0,1364,0
content_e25213dd10364ad6,client_c182d11e4862a37d,386,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,208,0,1416,0
content_d763d055c2007bae,client_c182d11e4862a37d,387,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,242,0,1226,0
content_16f74c87d18904d1,client_ff644d8251367cbb,388,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,390,0,0,0
content_44004dd4c20631aa,client_2e65897d94f60220,389,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,208,0,1308,0
content_034fee2c1b45bf1d,client_b10cb2997d0c7c86,390,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,257,0,1426,0
content_e275662de9d8ef92,client_b10cb2997d0c7c86,391,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,256,0,1318,0
content_abb78fff8acbb12e,client_8ae2bfb5aa1ffa1e,392,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,227,0,1456,0
content_35746599cb893201,client_08a6a72ff48e62c0,393,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,350,0,0,0
content_436e01036fd1ffe2,client_c182d11e4862a37d,394,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,487,0,0,0
content_270212d7b44db9fb,client_65de48885f4ef01b,395,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,252,0,1342,0
content_bb49711cc66d88c3,client_65de48885f4ef01b,396,4,old+never_optimized+thin+no_keyword,1,1,1,1,1,271,0,1716,0
content_bff86f2d5858489e,client_65de48885f4ef01b,397,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,246,0,1032,0
content_a3e9d503e076aa3b,client_65de48885f4ef01b,398,4,old+never_optimized+thin+no_keyword,1,1,1,1,0,244,0,1168,0
